job_id,skill_slug,skill_name,skill_category
f9d62f43a83aa24792e25f345c6e66bfda1f535d294050124fafe0e556e696e8,angular,Angular,framework
f9d62f43a83aa24792e25f345c6e66bfda1f535d294050124fafe0e556e696e8,docker,Docker,devops
f9d62f43a83aa24792e25f345c6e66bfda1f535d294050124fafe0e556e696e8,git,Git,version_control
f9d62f43a83aa24792e25f345c6e66bfda1f535d294050124fafe0e556e696e8,javascript,JavaScript,programming_language
35d2ee9dfd7016497b6d843dfc5a19f1a66edbf1021879e065557af2fb0b37d0,vue,Vue.js,framework
35d2ee9dfd7016497b6d843dfc5a19f1a66edbf1021879e065557af2fb0b37d0,typescript,TypeScript,programming_language
35d2ee9dfd7016497b6d843dfc5a19f1a66edbf1021879e065557af2fb0b37d0,git,Git,version_control
f77867ffe44fc213d6b0e02a73762c83ca7ef3a247ef8e1b83f807f62fba6697,typescript,TypeScript,programming_language
f77867ffe44fc213d6b0e02a73762c83ca7ef3a247ef8e1b83f807f62fba6697,docker,Docker,devops
f77867ffe44fc213d6b0e02a73762c83ca7ef3a247ef8e1b83f807f62fba6697,angular,Angular,framework
f77867ffe44fc213d6b0e02a73762c83ca7ef3a247ef8e1b83f807f62fba6697,vue,Vue.js,framework
cf3559731266a24c084c1548b763b1815fa7b88a8c572ed5f1c489bfdf061eb8,angular,Angular,framework
cf3559731266a24c084c1548b763b1815fa7b88a8c572ed5f1c489bfdf061eb8,typescript,TypeScript,programming_language
cf3559731266a24c084c1548b763b1815fa7b88a8c572ed5f1c489bfdf061eb8,vue,Vue.js,framework
cf3559731266a24c084c1548b763b1815fa7b88a8c572ed5f1c489bfdf061eb8,react,React,framework
cf3559731266a24c084c1548b763b1815fa7b88a8c572ed5f1c489bfdf061eb8,javascript,JavaScript,programming_language
12da758ced418da0a7682b23547d01eede6ad7690776c8fa594cbddff5acd0f7,docker,Docker,devops
12da758ced418da0a7682b23547d01eede6ad7690776c8fa594cbddff5acd0f7,react,React,framework
12da758ced418da0a7682b23547d01eede6ad7690776c8fa594cbddff5acd0f7,typescript,TypeScript,programming_language
12da758ced418da0a7682b23547d01eede6ad7690776c8fa594cbddff5acd0f7,git,Git,version_control
12da758ced418da0a7682b23547d01eede6ad7690776c8fa594cbddff5acd0f7,angular,Angular,framework
12da758ced418da0a7682b23547d01eede6ad7690776c8fa594cbddff5acd0f7,vue,Vue.js,framework
98d4b0cfa40877c306d1831592b00b4437854715e824133c75b74d82477d1768,java,Java,programming_language
98d4b0cfa40877c306d1831592b00b4437854715e824133c75b74d82477d1768,django,Django,framework
98d4b0cfa40877c306d1831592b00b4437854715e824133c75b74d82477d1768,fastapi,FastAPI,framework
89867d1fde74ea952913c94640201c3767003140dd55c6e3de7503b4bbf8faf8,spring_boot,Spring Boot,framework
89867d1fde74ea952913c94640201c3767003140dd55c6e3de7503b4bbf8faf8,docker,Docker,devops
89867d1fde74ea952913c94640201c3767003140dd55c6e3de7503b4bbf8faf8,postgresql,PostgreSQL,database
89867d1fde74ea952913c94640201c3767003140dd55c6e3de7503b4bbf8faf8,java,Java,programming_language
32aea657d712b648703ed77fa8e20fc4fdb705724ac2a91371770b8122e02893,fastapi,FastAPI,framework
32aea657d712b648703ed77fa8e20fc4fdb705724ac2a91371770b8122e02893,git,Git,version_control
32aea657d712b648703ed77fa8e20fc4fdb705724ac2a91371770b8122e02893,java,Java,programming_language
32aea657d712b648703ed77fa8e20fc4fdb705724ac2a91371770b8122e02893,spring_boot,Spring Boot,framework
32aea657d712b648703ed77fa8e20fc4fdb705724ac2a91371770b8122e02893,python,Python,programming_language
c30bdc7d10191930fe43280123fdab49a0e81948d38adbd4d6d5be6265b9850d,postgresql,PostgreSQL,database
c30bdc7d10191930fe43280123fdab49a0e81948d38adbd4d6d5be6265b9850d,django,Django,framework
c30bdc7d10191930fe43280123fdab49a0e81948d38adbd4d6d5be6265b9850d,python,Python,programming_language
c30bdc7d10191930fe43280123fdab49a0e81948d38adbd4d6d5be6265b9850d,fastapi,FastAPI,framework
c30bdc7d10191930fe43280123fdab49a0e81948d38adbd4d6d5be6265b9850d,docker,Docker,devops
c30bdc7d10191930fe43280123fdab49a0e81948d38adbd4d6d5be6265b9850d,java,Java,programming_language
1077d3d5b6146f3956e93ee4c7744e451b10e68ba95bb42ea242ba6b17633aff,postgresql,PostgreSQL,database
1077d3d5b6146f3956e93ee4c7744e451b10e68ba95bb42ea242ba6b17633aff,django,Django,framework
1077d3d5b6146f3956e93ee4c7744e451b10e68ba95bb42ea242ba6b17633aff,git,Git,version_control
923598f7ef076c9584dd3d5703e2467580f62b54c19bf14c92473a17cbe4a742,django,Django,framework
923598f7ef076c9584dd3d5703e2467580f62b54c19bf14c92473a17cbe4a742,fastapi,FastAPI,framework
923598f7ef076c9584dd3d5703e2467580f62b54c19bf14c92473a17cbe4a742,postgresql,PostgreSQL,database
923598f7ef076c9584dd3d5703e2467580f62b54c19bf14c92473a17cbe4a742,spring_boot,Spring Boot,framework
f1c894095ca62ae1ad8c665c7006f40a98e563a79ad60465fad84cf5aa73e295,docker,Docker,devops
f1c894095ca62ae1ad8c665c7006f40a98e563a79ad60465fad84cf5aa73e295,django,Django,framework
f1c894095ca62ae1ad8c665c7006f40a98e563a79ad60465fad84cf5aa73e295,java,Java,programming_language
f1c894095ca62ae1ad8c665c7006f40a98e563a79ad60465fad84cf5aa73e295,spring_boot,Spring Boot,framework
f1c894095ca62ae1ad8c665c7006f40a98e563a79ad60465fad84cf5aa73e295,python,Python,programming_language
4f325fc3705920897775bf4a10e061786e69de02fba4b995f55252f82a53a78b,python,Python,programming_language
4f325fc3705920897775bf4a10e061786e69de02fba4b995f55252f82a53a78b,spring_boot,Spring Boot,framework
4f325fc3705920897775bf4a10e061786e69de02fba4b995f55252f82a53a78b,java,Java,programming_language
4f325fc3705920897775bf4a10e061786e69de02fba4b995f55252f82a53a78b,django,Django,framework
4f325fc3705920897775bf4a10e061786e69de02fba4b995f55252f82a53a78b,fastapi,FastAPI,framework
4f325fc3705920897775bf4a10e061786e69de02fba4b995f55252f82a53a78b,docker,Docker,devops
08d909c8c90f20aaae52e92de52030e904fd53c342fa11168c81c136e9585fe1,spring_boot,Spring Boot,framework
08d909c8c90f20aaae52e92de52030e904fd53c342fa11168c81c136e9585fe1,java,Java,programming_language
08d909c8c90f20aaae52e92de52030e904fd53c342fa11168c81c136e9585fe1,fastapi,FastAPI,framework
ec25606e0449ccb03d98c96115734df9b98bc7a42a8c86ccccf7c0306420a9b8,fastapi,FastAPI,framework
ec25606e0449ccb03d98c96115734df9b98bc7a42a8c86ccccf7c0306420a9b8,python,Python,programming_language
ec25606e0449ccb03d98c96115734df9b98bc7a42a8c86ccccf7c0306420a9b8,postgresql,PostgreSQL,database
ec25606e0449ccb03d98c96115734df9b98bc7a42a8c86ccccf7c0306420a9b8,django,Django,framework
4dc5732c4ad89d1883e7d159ea5b178fd19a01f478aca10991b7ec208a7b7700,docker,Docker,devops
4dc5732c4ad89d1883e7d159ea5b178fd19a01f478aca10991b7ec208a7b7700,python,Python,programming_language
4dc5732c4ad89d1883e7d159ea5b178fd19a01f478aca10991b7ec208a7b7700,java,Java,programming_language
4dc5732c4ad89d1883e7d159ea5b178fd19a01f478aca10991b7ec208a7b7700,postgresql,PostgreSQL,database
4dc5732c4ad89d1883e7d159ea5b178fd19a01f478aca10991b7ec208a7b7700,git,Git,version_control
9f7602046111562c3e7788709d84377555b080f634df9eba7719e263c38a5070,docker,Docker,devops
9f7602046111562c3e7788709d84377555b080f634df9eba7719e263c38a5070,django,Django,framework
9f7602046111562c3e7788709d84377555b080f634df9eba7719e263c38a5070,fastapi,FastAPI,framework
9f7602046111562c3e7788709d84377555b080f634df9eba7719e263c38a5070,spring_boot,Spring Boot,framework
9f7602046111562c3e7788709d84377555b080f634df9eba7719e263c38a5070,git,Git,version_control
9f7602046111562c3e7788709d84377555b080f634df9eba7719e263c38a5070,java,Java,programming_language
0d735e8d742f463e0f65fecb701e77a8edb644f9b0eda807dd2d11a8de36ef92,git,Git,version_control
0d735e8d742f463e0f65fecb701e77a8edb644f9b0eda807dd2d11a8de36ef92,javascript,JavaScript,programming_language
0d735e8d742f463e0f65fecb701e77a8edb644f9b0eda807dd2d11a8de36ef92,postgresql,PostgreSQL,database
9c5cacda08fb78077b7312190cdd34bcbe723fff7d062e06c1ca496aeeeb0ac6,javascript,JavaScript,programming_language
9c5cacda08fb78077b7312190cdd34bcbe723fff7d062e06c1ca496aeeeb0ac6,docker,Docker,devops
9c5cacda08fb78077b7312190cdd34bcbe723fff7d062e06c1ca496aeeeb0ac6,typescript,TypeScript,programming_language
9c5cacda08fb78077b7312190cdd34bcbe723fff7d062e06c1ca496aeeeb0ac6,react,React,framework
1caf5f76cebbd653700466d2eb2cac30743f95878665a95ab284372d9d6490e4,node_js,Node.js,framework
1caf5f76cebbd653700466d2eb2cac30743f95878665a95ab284372d9d6490e4,postgresql,PostgreSQL,database
1caf5f76cebbd653700466d2eb2cac30743f95878665a95ab284372d9d6490e4,javascript,JavaScript,programming_language
1caf5f76cebbd653700466d2eb2cac30743f95878665a95ab284372d9d6490e4,typescript,TypeScript,programming_language
1caf5f76cebbd653700466d2eb2cac30743f95878665a95ab284372d9d6490e4,git,Git,version_control
bb05e1b085f5de06d0487cf2c26fb04942a3d27268ff7669d3cb716f4b63d963,javascript,JavaScript,programming_language
bb05e1b085f5de06d0487cf2c26fb04942a3d27268ff7669d3cb716f4b63d963,docker,Docker,devops
bb05e1b085f5de06d0487cf2c26fb04942a3d27268ff7669d3cb716f4b63d963,git,Git,version_control
bb05e1b085f5de06d0487cf2c26fb04942a3d27268ff7669d3cb716f4b63d963,react,React,framework
bb05e1b085f5de06d0487cf2c26fb04942a3d27268ff7669d3cb716f4b63d963,node_js,Node.js,framework
bb05e1b085f5de06d0487cf2c26fb04942a3d27268ff7669d3cb716f4b63d963,postgresql,PostgreSQL,database
c94668fc31e82ab5b8e0828adf5ffb9af7317f3e3eec5853994e850fcb9833cf,postgresql,PostgreSQL,database
c94668fc31e82ab5b8e0828adf5ffb9af7317f3e3eec5853994e850fcb9833cf,docker,Docker,devops
c94668fc31e82ab5b8e0828adf5ffb9af7317f3e3eec5853994e850fcb9833cf,react,React,framework
31576deda1e905d871bc829d3caa6fb3312267803d63c017442992a356f0a40b,javascript,JavaScript,programming_language
31576deda1e905d871bc829d3caa6fb3312267803d63c017442992a356f0a40b,postgresql,PostgreSQL,database
31576deda1e905d871bc829d3caa6fb3312267803d63c017442992a356f0a40b,docker,Docker,devops
31576deda1e905d871bc829d3caa6fb3312267803d63c017442992a356f0a40b,node_js,Node.js,framework
b81baeef6947dbf5ee885b852b184dc380e0b3b365b755d7a2a8882243d27f52,react,React,framework
b81baeef6947dbf5ee885b852b184dc380e0b3b365b755d7a2a8882243d27f52,javascript,JavaScript,programming_language
b81baeef6947dbf5ee885b852b184dc380e0b3b365b755d7a2a8882243d27f52,git,Git,version_control
b81baeef6947dbf5ee885b852b184dc380e0b3b365b755d7a2a8882243d27f52,typescript,TypeScript,programming_language
b81baeef6947dbf5ee885b852b184dc380e0b3b365b755d7a2a8882243d27f52,docker,Docker,devops
bf56cbd17b8747671a8163d9bffa4c4547f3fee9b9ccd86523adfa3a92573c4f,javascript,JavaScript,programming_language
bf56cbd17b8747671a8163d9bffa4c4547f3fee9b9ccd86523adfa3a92573c4f,postgresql,PostgreSQL,database
bf56cbd17b8747671a8163d9bffa4c4547f3fee9b9ccd86523adfa3a92573c4f,node_js,Node.js,framework
bf56cbd17b8747671a8163d9bffa4c4547f3fee9b9ccd86523adfa3a92573c4f,react,React,framework
bf56cbd17b8747671a8163d9bffa4c4547f3fee9b9ccd86523adfa3a92573c4f,git,Git,version_control
bf56cbd17b8747671a8163d9bffa4c4547f3fee9b9ccd86523adfa3a92573c4f,docker,Docker,devops
cbad744a54d972f521696fa59197de4d8f3c8895468d27eca0f01d0f07a7d0e3,postgresql,PostgreSQL,database
cbad744a54d972f521696fa59197de4d8f3c8895468d27eca0f01d0f07a7d0e3,javascript,JavaScript,programming_language
cbad744a54d972f521696fa59197de4d8f3c8895468d27eca0f01d0f07a7d0e3,node_js,Node.js,framework
8057d29043896f090f15e2d9616159c99acd57c51bff67157a479286297e900e,docker,Docker,devops
8057d29043896f090f15e2d9616159c99acd57c51bff67157a479286297e900e,node_js,Node.js,framework
8057d29043896f090f15e2d9616159c99acd57c51bff67157a479286297e900e,postgresql,PostgreSQL,database
8057d29043896f090f15e2d9616159c99acd57c51bff67157a479286297e900e,javascript,JavaScript,programming_language
a6435c2af2880e44506d689f58d4c4d2950efa0665d367dceca5f6c157b7c7d9,postgresql,PostgreSQL,database
a6435c2af2880e44506d689f58d4c4d2950efa0665d367dceca5f6c157b7c7d9,typescript,TypeScript,programming_language
a6435c2af2880e44506d689f58d4c4d2950efa0665d367dceca5f6c157b7c7d9,react,React,framework
a6435c2af2880e44506d689f58d4c4d2950efa0665d367dceca5f6c157b7c7d9,javascript,JavaScript,programming_language
a6435c2af2880e44506d689f58d4c4d2950efa0665d367dceca5f6c157b7c7d9,git,Git,version_control
f1730da964693dbb6e16a1eb9ae92768e97226a4c248ffb5f1e3fdd8bfcc801f,postgresql,PostgreSQL,database
f1730da964693dbb6e16a1eb9ae92768e97226a4c248ffb5f1e3fdd8bfcc801f,javascript,JavaScript,programming_language
f1730da964693dbb6e16a1eb9ae92768e97226a4c248ffb5f1e3fdd8bfcc801f,typescript,TypeScript,programming_language
f1730da964693dbb6e16a1eb9ae92768e97226a4c248ffb5f1e3fdd8bfcc801f,node_js,Node.js,framework
f1730da964693dbb6e16a1eb9ae92768e97226a4c248ffb5f1e3fdd8bfcc801f,docker,Docker,devops
f1730da964693dbb6e16a1eb9ae92768e97226a4c248ffb5f1e3fdd8bfcc801f,git,Git,version_control
